,AreaNorm,PerimNorm,RazonEjes,Excentricidad,Solidez,Extension,CantDedos
0,0.7383938199949059,4.735659916812994,0.683841863873759,0.7296302523975162,0.8849056603773585,0.6680911680911681,0.0
1,0.7350830525715366,4.530651003117247,0.6441816573789518,0.7648725333652051,0.8954887218045112,0.6616666666666666,0.0
2,0.640701426229349,5.137055643164512,0.439507441122157,0.8982389488316869,0.7379755922469491,0.5830969937606353,2.0
3,0.6913684244546938,5.373710285819356,0.7827152028342439,0.6223800376395024,0.8232647814910026,0.5958139534883721,0.0
4,0.5383210282996588,6.421631572009321,0.7001330869210526,0.7140123672587174,0.5670080142475512,0.3447949099769866,5.0
5,0.517322404353521,6.36504083883602,0.7280173497598208,0.6855587053263104,0.5442739079102715,0.34924242424242424,5.0
6,0.648984713074429,5.320506477195936,0.4575757204326099,0.8891706585749318,0.7465951300041271,0.638095238095238,2.0
7,0.5558639895451968,5.5357669840234385,0.4689986848479158,0.8831988641358895,0.6320289378493916,0.5197404002163332,2.0
8,0.5675241337221545,5.808969200034184,0.5425006835774022,0.8400553602698165,0.6575674855929633,0.4614729672200937,3.0
9,0.739137666182376,4.349050929174833,0.7333868938853413,0.6798114914277421,0.8896551724137931,0.6615384615384615,0.0
10,0.60497031451349,5.851937349295452,0.5633790082805121,0.8261985796579819,0.6829368334700574,0.4534313725490196,4.0
11,0.6102646247977138,5.027027389997462,0.4185604514260589,0.908188938768808,0.6982758620689655,0.6523109243697479,2.0
12,0.7483121643021692,4.741758596472576,0.7403945995331541,0.6721724756207593,0.9013296011196641,0.6605128205128206,0.0
13,0.676978278012036,4.546187504093989,0.5233420879987388,0.8521226783328327,0.8111563044741429,0.5950554134697357,1.0
14,0.5890981889908781,5.483432313399224,0.4804998814187497,0.8769947912938637,0.659016393442623,0.5724683544303798,2.0
15,0.5499513828432278,5.731697114388566,0.5694087207287618,0.8220545655599968,0.638421052631579,0.4568738229755179,3.0
16,0.7421332249905026,4.69128337160959,0.7132273555391475,0.7009327637588603,0.9005663939584645,0.675,0.0
17,0.5642509135109538,5.738890210095072,0.5556879588843473,0.8313909383382453,0.6549004881712355,0.4658119658119658,3.0
18,0.5232589018266244,6.426314123127863,0.719662007944215,0.6943245597857681,0.555045871559633,0.3563587684069612,5.0
19,0.5210741959999843,6.425456149197869,0.6905073039105314,0.7233254200193776,0.5564377682403433,0.34749396944518895,5.0
20,0.5687508772338223,6.323758174585306,0.6659387521511185,0.7460064198004004,0.6286496350364964,0.40882120253164556,4.0
21,0.7459752404182051,4.607925115228919,0.6954433111623917,0.7185809633990375,0.9017305315203955,0.6714219972388403,0.0
22,0.5707710246417175,5.006457234160222,0.523792571940754,0.8518458437884698,0.6633517495395949,0.556895485466914,2.0
23,0.6021584684694073,5.677769565020346,0.48853465176774885,0.8725444940071333,0.6863323500491643,0.4801650997477643,2.0
24,0.7447731082731351,4.6475021400260745,0.7142825799110406,0.6998574112171906,0.8955974842767296,0.6592592592592592,0.0
25,0.5301268958521387,6.412203507384867,0.7102027266797765,0.7039972208869939,0.5536080127475529,0.33735608267443473,5.0
26,0.7485253736893142,4.583170946012449,0.7412745711757472,0.6712019145743046,0.903316866619619,0.64,0.0
27,0.7311505582899784,4.848120036270174,0.7128422507678142,0.7013244081880202,0.8735177865612648,0.65,0.0
28,0.5414687556763752,5.618363616328872,0.5968675105794116,0.8023398125574575,0.6322378716744914,0.43928959768031894,3.0
29,0.5426828404134985,5.424468781399753,0.6232249772438948,0.782042599696044,0.633857182244279,0.44143625192012287,3.0
30,0.5472982119882566,5.185162980830668,0.49482320976626887,0.868993665728702,0.6200145032632343,0.5033853400058875,2.0
31,0.6265240898122226,4.893960769332061,0.468149409739559,0.8836493253324548,0.7963917525773195,0.5016233766233766,1.0
